-0,363476;0,580621;1
-2,72853;2,28826;0
-1,5856;-1,44065;0
-1,0577;-2,05148;0
-1,84932;0,802528;0
-0,132562;-2,21481;0
0,990748;-1,54372;1
0,853879;-1,59356;1
-0,627098;-2,803;0
-1,18843;1,02199;1
-1,29128;1,58726;0
-1,99614;-2,63553;0
-0,4955;-1,41747;1
2,09757;-0,325723;0
-2,75149;2,3094;0
1,27813;-0,740126;1
-0,379312;2,63835;0
2,59262;-2,46537;0
1,4159;0,986821;1
-0,572996;0,443432;1
0,688545;-0,929385;1
2,65812;-2,13422;0
-0,99148;-2,76558;0
0,478075;1,49914;1
2,73203;-0,846022;0
-2,87304;-2,6304;0
-2,03719;1,0349;0
-1,15173;1,60161;1
2,70888;-2,02698;0
-2,30115;0,447003;0
2,37295;0,860045;0
-0,91956;0,763967;1
-2,98556;-2,6091;0
-1,51887;0,754789;1
0,46539;-2,64849;0
-1,04123;1,52734;1
-1,05257;2,386;0
-2,70189;0,419141;0
-2,82474;-1,28179;0
0,99785;-0,248137;1
2,13936;-0,476255;0
-2,99006;-1,26831;0
-0,312627;-0,0523073;1
1,56265;-0,323291;1
-1,80425;1,08448;0
2,76542;2,03626;0
1,18135;-2,27926;0
1,72516;-2,91455;0
0,123396;-1,54688;1
-1,66185;-2,93053;0
2,50591;0,515753;0
2,22553;-0,912746;0
2,17739;2,47956;0
0,522677;-2,65;0
0,694473;-1,32351;1
0,628358;2,13974;0
-1,03078;2,19936;0
2,50572;0,0184244;0
1,83566;2,08213;0
-0,987273;1,21285;1
-2,7282;-1,07035;0
-2,42543;-1,2644;0
2,53571;-2,16139;0
-1,9347;2,44608;0
0,864049;-2,83674;0
0,175273;0,54677;1
-0,433604;-2,34189;0
-2,87951;-1,40467;0
-1,6025;-2,2394;0
0,589663;-2,24959;0
1,34934;-2,77531;0
2,61723;-0,943767;0
1,3033;2,97108;0
-1,58776;-1,50255;0
-0,0602706;-2,10165;0
0,868592;1,22247;1
-1,21091;0,547813;1
0,550675;1,10954;1
-0,919279;1,39688;1
-2,94361;-2,43914;0
-1,24314;-0,448631;1
2,97547;-1,59492;0
2,9002;-0,240014;0
0,684978;1,25201;1
0,677065;-2,72456;0
-2,12969;-1,24628;0
-1,23275;1,25524;1
-0,797949;-2,26109;0
2,22439;1,64156;0
0,238992;-0,979301;1
-1,56916;-1,55424;0
0,151222;-0,270947;1
-2,27313;-2,46517;0
2,04762;0,634096;0
1,31397;2,54398;0
2,00934;1,83367;0
-0,0532071;-0,376098;1
1,00398;1,59494;1
-2,08618;2,38471;0
0,38253;-0,99701;1
1,89874;-0,0343285;1
1,01725;-2,23633;0
-2,97707;-0,0776549;0
0,376453;-2,56546;0
0,36541;-0,871749;1
0,459238;1,73383;1
-1,73826;-0,138995;1
1,62844;-1,47053;0
1,39303;-2,5524;0
0,653529;-1,31159;1
-1,65252;2,63196;0
-2,79233;-2,0795;0
-0,240444;-1,70199;1
-2,49269;-1,37616;0
1,3988;-1,66343;0
2,62795;1,64793;0
0,138188;1,52372;1
0,698801;0,790529;1
-0,670998;-1,89037;0
2,81737;-0,164153;0
0,578834;-0,476889;1
-0,328756;1,9763;0
0,298698;-1,16046;1
1,60095;-1,67526;0
-0,541737;-1,55111;1
-0,71388;0,23306;1
-1,0178;1,96396;0
-2,20434;0,433424;0
2,9767;-1,64072;0
-0,724647;0,443311;1
2,96266;1,906;0
2,38131;-0,184063;0
1,46642;1,74309;0
1,16746;-1,07985;1
-1,78798;1,75662;0
0,306723;2,40516;0
-2,01121;-2,79118;0
-0,00373621;2,05449;0
-0,19043;2,44917;0
0,639496;-1,17309;1
2,34545;1,64179;0
2,69169;-1,95827;0
2,11728;-1,71158;0
-2,18057;2,98798;0
-2,52062;-2,76666;0
2,47387;-2,82026;0
-0,604004;1,58137;1
1,99974;2,78393;0
-2,60071;2,96126;0
-1,21782;-0,0377914;1
-1,5858;-0,363484;1
1,96838;0,951248;0
-0,429911;0,311826;1
-1,61854;2,22471;0
-1,2103;-1,50127;1
-2,62855;1,84185;0
-1,60308;1,01147;1
1,72078;-0,945296;1
-1,86716;0,270517;1
1,17895;-1,50763;1
0,248537;0,706662;1
-1,82659;-0,649538;1
-0,020576;-0,334866;1
2,83218;-2,79042;0
1,08581;-1,82178;0
-1,4319;-1,40969;0
0,165252;0,347493;1
-0,701302;-2,35212;0
-1,38338;-0,0436438;1
0,332777;-1,37169;1
-1,69952;-1,50939;0
-0,142065;2,35733;0
-0,105896;-2,26072;0
-1,61429;0,733394;1
-2,36532;0,358809;0
0,92051;-2,50292;0
-1,20829;-2,27377;0
-1,40728;-2,41531;0
-0,475138;1,0763;1
1,34401;1,74709;0
-2,22383;0,163297;0
2,12659;1,68461;0
-2,04159;-0,626869;0
1,55453;0,85895;1
-0,93785;-0,824504;1
-1,12483;-1,95725;0
-1,24362;1,10693;1
-1,4757;-1,02045;1
1,42984;-2,06466;0
0,778948;2,06491;0
-1,08188;2,08228;0
0,518659;0,894792;1
-0,813837;0,476971;1
-2,3234;2,43078;0
1,76491;0,18711;1
2,85517;1,86;0
2,37755;2,45927;0
-2,82258;1,01228;0
-2,63146;-1,29794;0
2,21356;1,97339;0
0,394073;1,16552;1
-0,424797;-0,28506;1
-0,23003;0,983701;1
-2,05173;0,257288;0
0,425615;-1,0865;1
2,20676;-2,13729;0
-0,928877;1,22739;1
1,33564;-0,10071;1
1,6205;0,412482;1
0,791614;2,44488;0
2,87046;-2,05175;0
2,29162;-2,19771;0
0,709317;0,514208;1
2,24969;-0,0836863;0
1,84764;0,443939;1
-2,1215;-0,53076;0
-2,47572;-2,11697;0
-0,835669;-2,16131;0
1,13481;2,09963;0
1,74736;2,29796;0
2,57891;1,58141;0
-0,677031;-1,39084;1
-0,951559;0,607414;1
-0,675047;-1,42499;1
1,7949;-1,34218;0
0,869554;-2,64241;0
-1,79879;1,41485;0
2,11177;-0,036542;0
-2,44183;-0,856119;0
-1,13544;-0,265087;1
-2,96573;-1,30962;0
-0,635627;-0,711348;1
1,9163;-2,02431;0
-1,77565;2,88784;0
-0,569082;-2,55809;0
-0,57622;0,810152;1
0,929;-1,22561;1
2,25638;0,525208;0
-1,35772;1,8012;0
-1,17108;-2,79754;0
0,404509;-0,592474;1
-0,226088;1,34313;1
-2,96924;1,2945;0
2,01936;-1,02073;0
2,91236;-2,77053;0
2,62239;-2,40849;0
0,816286;-2,01958;0
-0,529179;2,77098;0
2,1456;1,92452;0
-0,124824;2,89695;0
0,217714;2,74545;0
-2,73143;1,39303;0
2,29557;-1,70183;0
1,49861;1,41274;0
-1,03886;-1,21653;1
0,575803;-2,43097;0
1,51291;-2,96673;0
-1,66249;-2,77974;0
-2,37113;1,04675;0
-1,56667;0,203481;1
-0,630464;2,46639;0
-1,51778;2,91459;0
-2,77614;2,75661;0
1,58396;-0,130413;1
-2,78768;-0,204521;0
-2,27217;0,729257;0
-0,832436;0,0772665;1
-1,88707;2,06932;0
2,71184;0,307304;0
-0,889443;-0,2016;1
0,656862;-2,20807;0
-2,79333;-0,575573;0
1,87277;0,446039;1
-1,32392;0,350269;1
2,76103;-2,68763;0
-0,0230593;-2,6838;0
-2,33563;1,60199;0
1,54326;2,72722;0
0,288634;1,06159;1
0,508838;-0,401367;1
-1,78238;0,48931;1
-2,3746;1,65596;0
-0,938829;-1,95232;0
2,31401;2,58627;0
2,28504;0,133234;0
0,406954;-0,741133;1
1,94931;0,765151;0
-2,61585;-0,529842;0
-2,43674;1,24743;0
-1,80954;2,43912;0
2,23693;0,973015;0
2,39883;1,1022;0
0,595388;2,00628;0
1,44376;-1,04259;1
1,79132;-1,28223;0
1,01516;-2,84529;0
1,51653;-0,948204;1
-0,985746;-2,73118;0
-0,671907;-2,71764;0
-0,479706;0,316054;1
1,59546;1,65933;0
0,660214;-2,55011;0
0,312565;-1,74128;1
-2,66138;-2,72506;0
-1,17024;1,44596;1
-2,96827;-0,25488;0
0,0193536;-0,717306;1
1,74358;-0,93765;1
-1,96831;-0,96452;0
1,67879;-2,88518;0
2,521;-1,98005;0
-0,615375;1,03609;1
0,697337;0,378001;1
-2,47288;-2,43161;0
2,34462;-2,51536;0
0,552854;0,0400708;1
2,22193;2,05203;0
1,22192;-1,05686;1
-1,48515;0,344151;1
-2,32566;2,42004;0
2,84643;-0,301884;0
-0,851353;-0,296029;1
0,522484;-1,39264;1
2,48663;2,78821;0
2,5863;2,25241;0
-2,67076;-0,462513;0
1,63604;-2,32396;0
1,91984;-1,1986;0
-2,00942;2,1749;0
-1,03697;0,223534;1
-2,46313;2,45289;0
0,422739;0,820463;1
0,478724;-0,440865;1
2,98458;0,996494;0
2,79325;2,90771;0
0,356747;2,04187;0
-0,833691;2,08644;0
0,59109;2,52233;0
-0,645512;2,41474;0
0,687733;-1,28229;1
-0,767928;-0,886078;1
2,70487;1,78772;0
0,335521;0,170568;1
1,78455;-2,83995;0
2,43202;-0,954111;0
0,08895;-0,994898;1
-1,94011;2,33102;0
-0,0764228;-1,0038;1
-0,572094;2,43117;0
0,949519;-0,962574;1
2,10483;-0,556105;0
1,03797;0,890586;1
-0,113218;-0,371972;1
1,66479;0,714304;1
0,492113;-1,96105;0
2,9254;1,45658;0
-0,225375;-1,71001;1
-0,155343;1,87873;1
2,6028;2,93673;0
-0,525949;-2,6481;0
-2,70104;0,689307;0
2,57889;-0,924792;0
-1,08894;-0,172917;1
1,52935;-1,76575;0
-0,557492;1,30436;1
2,73222;-1,82599;0
-2,7309;-0,381909;0
-1,79343;0,12821;1
2,6595;-1,98978;0
1,53937;-2,63085;0
0,28435;-0,0405943;1
-2,05566;1,80046;0
-0,890867;-2,08876;0
-1,74601;-0,384961;1
-1,91757;-1,61499;0
0,791045;-0,276273;1
-0,526064;0,145164;1
1,93032;-1,53613;0
-0,562434;0,0779936;1
1,42767;0,204702;1
1,95117;1,80617;0
1,47179;-2,33257;0
-1,97093;2,367;0
-1,1841;-0,0469703;1
2,56785;-0,950298;0
2,08454;-1,35443;0
2,90281;1,79482;0
2,98021;-2,20542;0
1,71507;-0,672437;1
2,32794;1,38031;0
-1,17191;-0,15497;1
-1,92448;0,956314;0
-2,33783;-2,49428;0
0,654345;-1,86783;1
-1,08998;2,04457;0
-0,225029;2,93609;0
-1,15388;-1,2191;1
0,752898;-1,46567;1
2,87779;2,25545;0
-0,634469;-0,714594;1
0,956051;1,62368;1
1,74768;1,86803;0
-2,78843;-2,64222;0
2,0848;-2,0224;0
2,1862;-0,963222;0
-1,88741;1,63513;0
-1,28393;-0,0619707;1
1,32611;0,755947;1
-1,62926;2,43969;0
-1,13369;2,54124;0
2,40833;-2,54313;0
-0,219089;-1,94226;1
1,5944;2,9408;0
0,200129;2,07925;0
1,6162;-2,41081;0
1,66831;-0,780569;1
-0,0475647;1,11057;1
-2,86651;0,918131;0
0,956226;2,12325;0
1,3979;-0,808075;1
-2,64063;2,4261;0
2,39873;1,51298;0
-1,79664;2,30463;0
-0,792509;-0,204012;1
2,2804;-0,207025;0
-1,1168;-1,79253;0
-2,9854;2,72604;0
-0,920411;1,012;1
2,58755;0,265187;0
-2,21381;2,37796;0
2,10448;1,99675;0
-2,46929;-2,43526;0
-1,23436;-1,84865;0
-1,4494;1,74324;0
2,75785;-0,54798;0
0,822133;2,27354;0
2,41894;2,25794;0
-1,72398;-1,38748;0
0,98945;2,30814;0
2,06546;0,489492;0
2,38379;1,45071;0
1,30449;-1,34463;1
0,387574;-0,116847;1
-0,0404689;2,01838;0
2,61178;1,06634;0
2,74857;-2,42668;0
2,28871;2,07522;0
-1,59053;-2,14899;0
-0,196447;-2,12881;0
-0,750298;-0,365303;1
-0,390932;-1,54487;1
-0,0875034;-2,7585;0
-0,944075;-2,75624;0
2,58749;0,403467;0
-1,63306;-0,244142;1
-1,08094;-1,08385;1
-2,70451;-1,21931;0
0,106716;-0,258742;1
0,134462;2,88218;0
0,81361;0,949658;1
-0,562694;1,75103;1
-0,265112;2,05453;0
2,9254;-1,95577;0
1,76783;1,96825;0
2,46128;-1,33174;0
-2,84639;0,0429041;0
0,150705;-2,58816;0
-1,88915;-2,14191;0
1,38291;-0,74988;1
-2,99505;0,820218;0
1,64595;1,586;0
1,48;-0,156638;1
1,81674;-0,763014;1
0,641884;2,13917;0
-2,27051;-2,05063;0
1,41822;0,941672;1
2,16526;-2,7292;0
-1,63174;1,57012;0
2,39562;2,66976;0
1,9685;2,92657;0
-0,548532;1,43076;1
1,67233;1,88204;0
1,69091;-0,169101;1
0,590072;1,05402;1
-0,253128;1,05429;1
-1,93142;-1,7819;0
0,100412;0,388662;1
-1,53306;1,54032;0
-0,171415;0,769613;1
-2,42683;1,80136;0
2,31046;1,62316;0
-2,00722;0,164756;0
2,0669;0,829363;0
2,8348;-0,968416;0
1,81095;-1,25767;0
1,44475;1,76578;0
-0,0684201;-0,507265;1
2,54859;-2,76586;0
-2,36092;-0,0770227;0
2,91447;-2,43915;0
-0,616455;-1,23745;1
-0,824542;-0,114156;1
-0,21578;-1,3549;1
1,67141;2,10693;0
-2,06576;1,12871;0
-1,39114;-1,22674;1
-1,54911;-1,74802;0
1,10694;0,719876;1
-2,54417;2,84074;0
-0,457691;0,934957;1
1,05728;1,97684;0
0,612921;1,44177;1
0,852659;-0,988072;1
-0,22657;0,673842;1
2,18984;0,0667687;0
2,79392;-1,57225;0
-2,23678;-1,92654;0
-0,800888;-0,922681;1
2,72574;-0,881607;0
-0,318367;-0,63608;1
0,183951;-1,36928;1
0,660619;-0,0398483;1
-2,9406;-1,1844;0
2,35314;-0,66596;0
-2,5104;0,876088;0
-2,98164;-1,54886;0
-2,62227;-0,209661;0
-2,39959;2,57496;0
2,15516;2,4885;0
1,18415;2,48395;0
2,14821;1,37377;0
2,62659;2,74074;0
0,82091;0,755341;1
-0,314219;-0,19654;1
-2,87531;1,97335;0
0,624899;-2,41715;0
2,22747;-2,57493;0
0,634461;-1,60504;1
1,55727;2,98097;0
2,61855;-2,3416;0
2,8358;1,16523;0
1,97101;0,771385;0
2,91161;0,610287;0
-0,227847;0,232176;1
-1,99652;1,38144;0
-0,459707;0,655641;1
-0,0824988;-1,90502;1
-1,91453;-2,09747;0
0,619715;1,04549;1
-1,98975;0,0617231;1
-2,50047;0,849129;0
1,43585;-2,33767;0
-0,74453;2,64736;0
-1,28283;1,34597;1
0,232812;-2,18278;0
0,996801;1,67955;1
1,75429;-2,0115;0
-0,879053;-1,48158;1
-1,5255;1,2212;1
0,540936;-1,61167;1
2,29677;-2,71893;0
2,71732;-1,96686;0
1,24661;-0,467077;1
-0,640149;2,3385;0
2,60684;1,39759;0
-2,35711;-0,902571;0
-1,50235;-1,04773;1
0,251176;0,679959;1
1,62788;0,685383;1
2,74369;-2,49328;0
-1,29572;1,19574;1
0,349581;1,53622;1
-0,123497;-0,359921;1
-1,76745;2,81301;0
1,80587;-1,40344;0
2,8213;-0,59903;0
